,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1858,9029,1972,S3,Menikah,70116000.0,0,0,26-01-2013,73,707000,44000,603000,95000,58000,29000,1,2,8,12,1,0,0,0,0,0,0,3,11,0
1859,521,1985,S1,Bertunangan,54006000.0,1,0,18-09-2012,42,174000,77000,203000,6000,24000,97000,2,8,1,7,7,0,0,0,0,0,0,3,11,0
1860,1459,1966,S3,Menikah,69063000.0,0,1,07-11-2012,16,666000,35000,124000,69000,8000,26000,1,5,3,5,3,0,0,0,0,0,0,3,11,0
1861,10241,1975,D3,Cerai,11448000.0,0,0,15-12-2013,16,0,0,0,6000,2000,6000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1862,1630,1979,S1,Lajang,61825000.0,0,1,07-08-2013,56,162000,50000,100000,55000,30000,27000,1,4,2,8,4,0,0,0,0,0,0,3,11,0
1863,3254,1971,S1,Menikah,70886000.0,1,0,14-10-2013,65,407000,70000,239000,103000,88000,53000,1,5,4,4,2,0,0,0,0,0,0,3,11,0
1864,9064,1982,S1,Menikah,69109000.0,0,0,09-11-2012,10,823000,25000,459000,124000,29000,95000,1,6,6,7,4,0,0,1,0,0,0,3,11,1
1865,3678,1973,S1,Janda,60208000.0,1,1,07-10-2012,13,488000,23000,71000,15000,0,59000,11,8,3,7,7,0,1,0,0,0,0,3,11,1
1866,4227,1968,S2,Bertunangan,32889000.0,1,1,06-09-2013,78,28000,0,13000,4000,2000,8000,3,2,1,3,5,0,0,0,0,0,0,3,11,0
1867,9467,1984,S1,Lajang,34738000.0,1,0,11-05-2014,51,3000,2000,10000,3000,0,2000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1868,8486,1971,S2,Bertunangan,30538000.0,1,0,01-10-2012,27,284000,0,52000,8000,3000,20000,4,9,0,4,10,0,0,0,0,0,0,3,11,0
1869,2186,1977,D3,Bertunangan,82326000.0,0,0,10-03-2014,30,938000,142000,754000,159000,81000,183000,1,5,10,6,2,0,1,1,1,0,0,3,11,1
1870,3286,1967,S3,Cerai,26642000.0,1,0,01-03-2014,71,13000,2000,15000,2000,2000,8000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1871,8602,1964,S1,Cerai,69932000.0,0,1,12-06-2013,97,412000,172000,153000,150000,105000,57000,2,7,6,11,4,0,0,0,0,0,0,3,11,0
1872,3722,1972,S1,Lajang,44503000.0,1,1,16-04-2014,83,31000,1000,8000,0,0,8000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
1873,6715,1948,S3,Lajang,60200000.0,0,1,02-01-2013,3,502000,19000,132000,0,6000,26000,6,6,2,11,6,0,0,0,0,0,0,3,11,0
1874,4796,1952,S1,Cerai,49638000.0,0,1,19-04-2014,71,18000,10000,3000,3000,5000,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0
1875,9612,1987,D3,Lajang,23830000.0,0,0,07-02-2014,3,1000,8000,6000,4000,8000,16000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1876,3766,1959,S2,Janda,33051000.0,0,0,16-08-2012,15,100000,71000,243000,108000,94000,219000,3,9,1,8,9,0,0,0,0,0,0,3,11,1
1877,1399,1958,S1,Menikah,72905000.0,0,0,21-01-2014,52,407000,114000,445000,181000,165000,203000,1,3,7,9,1,0,0,0,1,0,0,3,11,0
1878,1570,1951,S3,Bertunangan,69702000.0,0,1,19-02-2013,8,664000,9000,240000,50000,19000,57000,2,7,7,10,4,0,0,0,0,0,0,3,11,0
1879,3426,1975,S1,Cerai,70300000.0,1,0,15-07-2013,89,1045000,61000,338000,60000,46000,46000,3,5,5,13,8,0,0,0,0,0,0,3,11,0
1880,3074,1984,S3,Menikah,70643000.0,0,0,15-10-2012,66,1218000,107000,304000,23000,143000,33000,1,5,8,4,6,0,0,0,0,0,0,3,11,1
1881,8341,1969,S3,Menikah,30396000.0,1,0,30-04-2014,22,15000,0,6000,0,1000,12000,2,1,1,2,7,1,0,0,0,0,0,3,11,1
1882,5180,1968,S3,Cerai,50616000.0,0,1,18-04-2014,56,128000,0,16000,0,1000,4000,2,4,0,4,7,0,0,0,0,0,0,3,11,0
1883,6461,1969,S2,Lajang,62772000.0,0,1,19-05-2013,74,581000,49000,157000,43000,8000,108000,1,5,6,11,2,0,1,0,0,0,0,3,11,0
1884,7679,1985,S3,Lajang,30298000.0,0,0,19-05-2014,48,6000,3000,12000,6000,1000,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0
1885,10702,1984,S1,Lajang,52413000.0,1,0,03-11-2012,67,185000,8000,133000,56000,56000,12000,2,7,1,7,7,0,0,0,0,0,0,3,11,0
1886,7505,1957,S3,Menikah,44155000.0,1,1,19-01-2014,24,22000,1000,9000,0,0,14000,1,1,1,2,4,0,0,0,0,0,0,3,11,0
1887,5113,1971,S3,Cerai,86979000.0,0,0,07-11-2013,67,584000,100000,835000,65000,83000,35000,1,5,5,5,2,1,0,0,0,0,0,3,11,1
1888,10858,1975,S1,Bertunangan,76532000.0,1,1,09-09-2013,38,355000,30000,177000,90000,138000,30000,4,9,5,7,5,0,0,0,0,0,0,3,11,0
1889,2961,1982,S1,Menikah,42081000.0,1,0,26-02-2013,86,175000,10000,110000,54000,6000,27000,2,6,3,4,6,1,0,0,0,0,0,3,11,0
1890,2747,1988,S3,Menikah,67546000.0,0,0,31-08-2012,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,3,11,0
1891,3010,1989,S2,Bertunangan,88420000.0,0,0,02-05-2014,87,957000,153000,612000,99000,95000,153000,1,4,7,8,1,1,0,1,1,0,0,3,11,0
1892,5790,1985,S1,Menikah,31158000.0,1,0,27-01-2013,62,25000,6000,16000,20000,0,5000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1893,6892,1968,S1,Cerai,61671000.0,0,1,03-06-2014,23,641000,7000,56000,0,0,28000,8,10,4,6,8,0,1,0,1,0,0,3,11,0
1894,1743,1974,S1,Lajang,69719000.0,0,0,26-05-2014,99,273000,86000,208000,177000,14000,43000,1,2,3,5,1,0,0,0,0,0,0,3,11,0
1895,3578,1949,S1,Cerai,49160000.0,0,1,20-10-2013,29,122000,21000,43000,25000,10000,15000,2,3,1,6,6,0,0,0,0,0,0,3,11,0
1896,8462,1978,SMA,Bertunangan,24882000.0,1,0,09-09-2012,52,1000,4000,10000,29000,0,36000,1,1,1,2,6,1,0,0,0,0,0,3,11,0
1897,5558,1954,S3,Lajang,90933000.0,0,0,31-03-2014,90,1020000,31000,430000,62000,63000,79000,1,4,6,4,1,0,0,1,0,0,0,3,11,0
1898,4619,1945,S3,Lajang,113734000.0,0,0,28-05-2014,9,6000,2000,3000,1000,262000,3000,0,27,0,0,1,0,0,0,0,0,0,3,11,0
1899,8780,1950,S3,Bertunangan,59292000.0,0,1,13-06-2013,71,378000,14000,68000,19000,14000,14000,2,3,5,8,3,0,0,0,0,0,0,3,11,0
1900,10789,1964,S3,Menikah,45759000.0,1,1,23-02-2013,13,42000,1000,18000,3000,0,4000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1901,10779,1983,S1,Lajang,22148000.0,0,0,13-04-2014,16,15000,5000,14000,0,4000,11000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1902,5896,1987,S2,Menikah,73395000.0,0,0,18-03-2014,94,272000,7000,80000,20000,7000,11000,1,4,4,6,2,0,0,0,0,0,0,3,11,0
1903,2337,1971,S1,Cerai,29819000.0,1,0,24-10-2013,77,9000,1000,24000,2000,1000,2000,3,3,0,3,6,0,0,0,0,0,0,3,11,0
1904,10951,1968,S1,Menikah,45688000.0,0,1,25-01-2014,20,279000,0,18000,0,0,9000,2,3,1,8,4,0,1,0,0,0,0,3,11,0
1905,544,1954,S1,Menikah,62820000.0,0,0,11-05-2013,51,398000,61000,265000,138000,61000,53000,1,3,4,6,1,0,0,0,0,0,0,3,11,0
1906,17,1971,S3,Menikah,60491000.0,0,1,06-09-2013,81,637000,47000,237000,12000,19000,76000,4,6,11,7,5,0,0,0,0,0,0,3,11,0
1907,10680,1986,S1,Bertunangan,33235000.0,1,0,05-02-2014,71,45000,0,16000,2000,1000,6000,1,3,0,3,7,0,0,0,0,0,0,3,11,0
1908,3265,1959,S1,Menikah,35701000.0,0,0,19-03-2013,36,21000,1000,9000,7000,3000,5000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1909,5623,1980,S2,Menikah,31535000.0,1,0,26-09-2013,95,15000,4000,13000,0,0,19000,1,1,1,2,7,1,0,0,0,0,0,3,11,0
1910,5832,1960,D3,Bertunangan,92556000.0,0,0,20-04-2014,32,493000,183000,352000,184000,23000,28000,0,3,5,13,0,0,0,0,0,0,0,3,11,0
1911,5544,1970,S1,Lajang,67384000.0,0,1,10-11-2012,32,957000,40000,175000,158000,53000,107000,2,7,8,5,5,0,1,0,0,0,0,3,11,0
1912,6417,1971,S2,Bertunangan,80573000.0,0,0,14-10-2012,85,829000,138000,430000,60000,92000,15000,1,4,6,13,2,0,0,0,0,0,0,3,11,0
1913,5831,1967,S1,Menikah,77870000.0,0,1,22-08-2012,93,1017000,50000,500000,65000,50000,133000,3,5,5,5,8,0,1,0,1,0,0,3,11,1
1914,7101,1963,S3,Janda,52278000.0,0,1,25-01-2013,24,953000,0,71000,0,0,174000,6,10,5,10,8,0,0,0,0,0,0,3,11,0
1915,10176,1968,S1,Lajang,57107000.0,0,1,24-08-2012,44,159000,0,120000,0,0,137000,7,4,4,8,8,0,1,0,0,1,0,3,11,1
1916,2326,1990,S1,Menikah,18929000.0,0,0,16-02-2013,15,32000,0,8000,23000,4000,18000,1,1,0,4,6,0,0,0,0,0,0,3,11,0
1917,4385,1981,S3,Lajang,36038000.0,1,0,31-05-2013,82,23000,0,15000,0,2000,7000,2,3,0,3,6,0,0,0,0,0,0,3,11,0
1918,2929,1976,S1,Lajang,20180000.0,0,0,20-02-2013,27,18000,42000,24000,15000,20000,18000,1,2,1,4,7,0,0,0,0,0,0,3,11,0
1919,10686,1965,S3,Bertunangan,34230000.0,1,1,26-12-2012,72,15000,0,4000,0,0,2000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1920,2546,1977,D3,Lajang,31878000.0,0,1,22-06-2014,7,23000,4000,5000,10000,5000,23000,1,1,0,4,3,0,0,0,0,0,0,3,11,0
1921,3283,1972,D3,Menikah,70932000.0,0,1,19-01-2014,57,200000,193000,100000,46000,185000,185000,2,6,2,12,3,0,0,0,0,0,0,3,11,0
1922,3138,1956,S1,Lajang,91249000.0,0,0,20-10-2012,84,1324000,27000,119000,71000,108000,27000,0,7,9,6,4,0,1,1,1,1,0,3,11,1
1923,4994,1943,S2,Lajang,77598000.0,0,0,01-10-2013,53,1193000,33000,281000,129000,66000,33000,1,7,5,13,3,0,0,1,0,0,0,3,11,0
1924,7966,1959,S1,Lajang,80982000.0,1,1,08-01-2013,48,505000,137000,401000,104000,22000,22000,3,11,5,11,5,0,0,0,0,0,1,3,11,0
1925,3112,1977,S2,Menikah,22701000.0,1,0,05-09-2013,2,2000,4000,9000,0,4000,5000,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1926,10872,1969,S3,Menikah,55212000.0,0,1,23-11-2012,65,1103000,0,45000,0,0,34000,3,4,2,11,8,0,1,0,0,1,0,3,11,0
1927,2181,1970,S1,Menikah,70617000.0,0,0,23-06-2013,45,353000,61000,753000,40000,46000,27000,1,3,3,7,2,0,0,0,0,0,0,3,11,0
1928,1867,1957,S1,Lajang,64849000.0,0,0,13-11-2012,42,652000,48000,350000,94000,84000,108000,1,9,3,6,5,0,0,0,0,0,0,3,11,1
1929,1518,1965,S2,Menikah,62694000.0,1,1,17-06-2013,29,379000,6000,157000,25000,91000,91000,5,9,3,7,7,0,0,0,0,0,0,3,11,0
1930,5734,1974,S3,Menikah,61917000.0,1,1,20-11-2013,83,46000,4000,36000,2000,2000,1000,1,2,0,4,5,0,0,0,0,0,0,3,11,0
1931,2878,1947,S3,Menikah,67472000.0,0,1,28-09-2013,93,162000,31000,127000,8000,17000,69000,2,4,2,7,3,0,0,0,0,0,0,3,11,0
1932,1458,1982,S2,Menikah,21059000.0,1,0,07-01-2014,40,8000,3000,19000,3000,3000,8000,3,3,0,3,6,0,0,0,0,0,0,3,11,0
1933,7007,1968,S2,Menikah,29543000.0,2,0,01-04-2014,47,17000,3000,18000,3000,4000,18000,2,3,1,2,7,0,0,0,0,0,0,3,11,0
1934,6200,1951,S1,Menikah,75903000.0,0,1,08-04-2013,50,340000,108000,185000,130000,38000,100000,2,6,6,9,3,0,0,0,0,0,0,3,11,0
1935,1403,1975,D3,Bertunangan,34984000.0,1,1,06-09-2012,40,8000,4000,15000,3000,5000,3000,2,1,0,3,7,0,0,0,0,0,0,3,11,0
1936,4827,1956,S3,Lajang,54998000.0,0,1,10-03-2013,3,154000,22000,202000,39000,30000,8000,5,4,2,9,4,0,0,0,0,0,0,3,11,1
1937,6250,1949,S3,Janda,54356000.0,0,1,19-11-2012,62,710000,15000,30000,20000,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1
1938,9291,1959,S2,Menikah,34242000.0,0,1,23-03-2014,25,8000,2000,4000,0,0,1000,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1939,2478,1973,S1,Menikah,25410000.0,1,0,31-08-2013,48,2000,2000,4000,13000,13000,4000,1,1,0,4,4,0,0,0,0,0,0,3,11,0
1940,1139,1984,S3,Menikah,73356000.0,0,0,06-02-2014,56,1050000,14000,322000,0,14000,112000,1,5,11,5,2,1,0,1,1,0,0,3,11,1
1941,5138,1950,S1,Bertunangan,28320000.0,0,1,14-01-2013,68,19000,1000,14000,3000,2000,4000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1942,5393,1977,S1,Lajang,23763000.0,1,0,07-08-2012,64,22000,0,6000,6000,2000,6000,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1943,10413,1984,S1,Menikah,72570000.0,0,0,25-04-2014,67,274000,83000,216000,151000,141000,224000,1,4,6,12,1,0,0,0,0,0,0,3,11,0
1944,5015,1976,S2,Menikah,34529000.0,1,0,14-09-2012,94,68000,6000,38000,3000,6000,41000,2,2,2,3,7,0,0,0,0,0,0,3,11,0
1945,10868,1951,S1,Janda,70792000.0,0,0,06-02-2013,82,344000,45000,654000,104000,11000,114000,2,3,4,10,3,0,0,0,0,0,0,3,11,0
1946,10676,1982,S1,Menikah,63211000.0,0,0,02-11-2012,3,145000,193000,459000,205000,26000,145000,2,3,8,7,2,0,0,0,0,0,0,3,11,1
1947,2495,1974,S2,Menikah,83891000.0,0,1,20-06-2014,24,217000,38000,350000,111000,85000,15000,1,4,7,10,1,0,0,0,0,0,0,3,11,0
1948,7842,1968,S1,Lajang,36065000.0,1,1,31-03-2013,54,18000,7000,34000,10000,2000,3000,3,3,0,3,8,0,0,0,0,0,0,3,11,0
1949,9955,1954,S1,Bertunangan,39898000.0,0,1,12-02-2013,20,69000,8000,26000,12000,7000,12000,2,3,0,4,7,0,0,0,0,0,0,3,11,0
1950,6663,1940,S3,Lajang,51141000.0,0,0,08-07-2013,96,144000,0,7000,0,0,6000,1,3,1,4,5,0,0,0,0,0,0,3,11,0
1951,2162,1976,S1,Menikah,56939000.0,0,1,18-09-2013,19,256000,34000,103000,90000,29000,49000,2,3,3,10,3,0,0,0,0,0,0,3,11,0
1952,3434,1951,S1,Lajang,80872000.0,0,0,12-05-2014,60,483000,72000,567000,94000,12000,108000,1,4,4,10,1,0,0,0,0,0,0,3,11,0
1953,7919,1976,S3,Bertunangan,72335000.0,0,0,13-08-2012,2,1285000,105000,653000,28000,21000,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1
1954,5626,1964,S3,Lajang,61798000.0,0,0,23-11-2013,13,338000,4000,89000,11000,8000,13000,1,4,2,9,4,0,0,0,0,0,0,3,11,0
1955,6428,1950,S3,Janda,76842000.0,0,0,03-05-2014,37,605000,10000,345000,84000,54000,32000,1,1,8,7,0,0,0,0,0,0,0,3,11,0
1956,8514,1976,S1,Bertunangan,29478000.0,1,0,17-01-2014,59,8000,0,7000,3000,1000,1000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
1957,10448,1956,S1,Lajang,46998000.0,0,1,22-10-2012,55,172000,41000,86000,45000,6000,27000,5,5,3,5,7,1,0,0,0,0,0,3,11,0
1958,2109,1990,S1,Lajang,96843000.0,0,0,23-04-2013,60,448000,71000,951000,40000,17000,17000,1,6,11,10,2,0,0,1,0,0,0,3,11,1
1959,7530,1950,S3,Janda,56551000.0,1,1,07-05-2014,48,67000,4000,32000,17000,2000,16000,3,2,1,4,4,0,0,0,0,0,0,3,11,0
1960,8925,1965,S2,Menikah,70053000.0,0,1,03-07-2013,38,512000,53000,98000,81000,179000,89000,3,8,5,10,5,0,0,0,0,0,0,3,11,0
1961,3009,1962,S3,Janda,71670000.0,0,0,09-07-2013,8,1462000,16000,128000,0,0,160000,1,5,3,6,6,0,1,1,0,1,0,3,11,1
1962,6355,1978,S1,Menikah,44359000.0,1,1,17-06-2014,19,20000,0,14000,7000,3000,1000,3,2,0,4,3,0,0,0,0,0,0,3,11,0
1963,3517,1952,S1,Lajang,40887000.0,1,1,06-05-2013,32,50000,4000,44000,10000,10000,43000,3,3,1,3,9,0,0,0,0,0,0,3,11,1
1964,1158,1966,S1,Cerai,48877000.0,0,1,05-01-2014,27,102000,1000,15000,2000,0,24000,1,3,0,4,7,0,0,0,0,0,0,3,11,0
1965,6203,1947,S1,Bertunangan,74485000.0,0,0,24-08-2013,58,499000,149000,815000,173000,49000,49000,1,6,7,12,3,0,0,0,0,0,0,3,11,0
1966,7165,1972,S1,Bertunangan,64474000.0,0,1,22-10-2013,59,381000,35000,172000,56000,86000,93000,2,8,2,10,5,0,0,0,0,0,0,3,11,0
1967,3595,1963,S1,Bertunangan,77226000.0,0,1,28-02-2014,29,631000,43000,239000,128000,76000,21000,2,6,8,12,3,0,0,0,0,0,0,3,11,0
1968,8537,1949,S1,Janda,72643000.0,0,0,27-02-2013,60,526000,80000,553000,123000,94000,53000,1,3,10,7,2,0,0,0,1,0,0,3,11,1
1969,4331,1978,S2,Bertunangan,85738000.0,0,0,23-01-2014,41,913000,26000,376000,17000,26000,13000,1,3,6,11,1,0,1,1,0,0,0,3,11,0
1970,6281,1966,S1,Cerai,55686000.0,0,1,14-02-2013,27,673000,0,199000,37000,47000,26000,2,6,3,5,4,1,0,0,0,0,0,3,11,0
1971,4338,1983,S1,Lajang,39062000.0,1,0,25-03-2014,28,23000,0,9000,0,0,12000,1,1,0,3,4,1,0,0,0,0,0,3,11,0
1972,2452,1971,S1,Bertunangan,34600000.0,1,1,01-01-2013,8,199000,33000,60000,8000,3000,15000,5,5,2,5,8,0,0,0,0,0,0,3,11,1
1973,9507,1975,S1,Menikah,40794000.0,0,1,07-04-2013,18,261000,23000,73000,4000,23000,50000,2,6,3,5,7,0,0,0,0,0,0,3,11,0
1974,8360,1971,D3,Menikah,54690000.0,1,1,07-11-2013,76,111000,16000,37000,7000,9000,18000,3,3,1,5,3,0,0,0,0,0,0,3,11,0
1975,10311,1969,S1,Menikah,4428000.0,0,1,05-10-2013,0,16000,4000,12000,2000,4000,321000,0,25,0,0,1,0,0,0,0,0,0,3,11,0
1976,5117,1963,D3,Menikah,32632000.0,0,0,02-08-2012,32,63000,151000,137000,153000,19000,53000,2,4,4,8,5,0,0,0,0,0,0,3,11,0
1977,4867,1968,S3,Lajang,38236000.0,1,1,20-09-2013,2,58000,0,18000,2000,0,10000,4,3,0,4,7,0,0,0,0,0,0,3,11,0
1978,9289,1979,S1,Menikah,36781000.0,1,0,10-04-2014,16,29000,1000,17000,0,3000,13000,1,2,1,2,8,0,0,0,0,0,0,3,11,1
1979,10913,1984,S2,Lajang,31385000.0,1,0,05-12-2012,56,3000,2000,12000,0,1000,9000,1,1,0,2,8,1,0,0,0,0,0,3,11,1
1980,3032,1984,S1,Menikah,24570000.0,1,0,27-02-2013,97,28000,34000,62000,11000,14000,44000,3,4,0,4,9,0,0,0,0,0,0,3,11,0
1981,8524,1974,S3,Cerai,25509000.0,1,0,18-09-2012,15,40000,3000,30000,10000,7000,11000,3,3,0,3,9,0,0,0,0,0,0,3,11,1
1982,3334,1951,S1,Menikah,94642000.0,0,0,12-02-2014,35,879000,143000,797000,106000,143000,143000,0,5,7,9,1,0,0,1,1,0,0,3,11,0
1983,4470,1962,S2,Menikah,58646000.0,0,1,10-06-2013,3,62000,1000,44000,6000,5000,22000,1,2,1,4,4,0,0,0,0,0,0,3,11,0
1984,1406,1975,S1,Lajang,53201000.0,1,1,12-02-2013,49,280000,7000,81000,20000,0,27000,8,6,3,5,7,0,0,0,0,0,0,3,11,0
1985,8619,1957,S1,Bertunangan,21994000.0,0,1,24-12-2012,4,9000,0,6000,3000,1000,3000,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1986,10821,1978,S1,Menikah,57113000.0,1,1,06-02-2013,45,182000,4000,33000,0,2000,42000,6,4,1,5,7,0,0,0,0,0,0,3,11,0
1987,4552,1991,S1,Menikah,51373000.0,0,0,22-06-2013,37,83000,2000,101000,64000,26000,117000,1,3,5,3,4,0,0,0,0,0,0,3,11,0
1988,898,1986,S1,Menikah,23477000.0,1,0,21-10-2013,39,38000,15000,54000,3000,8000,29000,3,3,0,4,8,0,0,0,0,0,0,3,11,0
1989,9797,1956,S1,Menikah,58116000.0,0,1,13-04-2014,38,228000,19000,130000,4000,11000,51000,2,3,3,8,2,0,0,0,0,0,0,3,11,0
1990,10949,1963,S3,Cerai,72968000.0,0,0,16-12-2013,8,1092000,37000,592000,145000,37000,55000,1,5,5,8,3,0,0,0,1,0,0,3,11,1
1991,8212,1971,S2,Menikah,39791000.0,0,1,28-03-2013,89,85000,15000,27000,13000,13000,21000,2,3,1,4,7,0,0,0,0,0,0,3,11,0
1992,6248,1947,S2,Lajang,91712000.0,0,0,17-10-2013,47,1276000,24000,746000,94000,29000,48000,0,9,7,11,3,0,0,1,0,0,0,3,11,1
1993,10164,1958,S1,Lajang,94472000.0,0,1,03-04-2014,75,1017000,33000,417000,108000,100000,16000,1,5,5,5,5,0,1,1,0,0,0,3,11,0
1994,4547,1960,S1,Bertunangan,13672000.0,1,1,17-04-2013,86,6000,2000,9000,2000,1000,5000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1995,6815,1980,D3,Menikah,96547000.0,0,0,23-05-2014,4,448000,21000,125000,52000,101000,62000,0,7,6,8,2,1,0,1,1,0,0,3,11,1
1996,4122,1975,S1,Menikah,79205000.0,0,0,29-08-2012,73,504000,23000,117000,179000,28000,44000,1,6,5,4,4,0,0,0,1,0,0,3,11,1
1997,10841,1975,S3,Bertunangan,56559000.0,0,1,25-12-2012,46,226000,22000,133000,41000,31000,31000,3,4,3,8,4,0,0,0,0,0,0,3,11,0
1998,5370,1973,S3,Menikah,32644000.0,1,0,16-01-2013,38,239000,3000,141000,0,7000,23000,4,7,1,6,8,1,0,0,0,0,0,3,11,0
1999,176,1980,D3,Lajang,67506000.0,0,1,02-01-2014,73,90000,38000,67000,33000,36000,67000,1,4,1,6,3,0,0,0,0,0,0,3,11,0
2000,4860,1970,S1,Lajang,24206000.0,1,0,08-03-2013,66,7000,2000,8000,3000,2000,3000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
2001,10757,1967,S3,Cerai,28420000.0,1,0,24-12-2013,36,4000,2000,5000,2000,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2002,4023,1970,S1,Menikah,22979000.0,1,0,06-09-2012,29,16000,17000,19000,20000,21000,22000,3,3,2,2,8,0,0,0,0,0,0,3,11,1
2003,6679,1966,S1,Lajang,33279000.0,0,0,12-06-2014,29,10000,3000,3000,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0
2004,9923,1972,S2,Lajang,46423000.0,1,1,18-09-2013,6,68000,0,16000,0,0,8000,3,2,0,4,7,0,0,0,0,0,0,3,11,0
2005,7181,1977,S1,Menikah,30368000.0,0,1,07-11-2013,97,35000,0,13000,2000,0,2000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
2006,3599,1970,S1,Menikah,63684000.0,0,1,26-11-2012,61,575000,80000,428000,208000,93000,80000,3,8,4,8,5,0,0,0,0,0,0,3,11,0
2007,405,1964,S1,Cerai,41638000.0,0,1,13-02-2013,68,315000,0,31000,4000,0,91000,4,5,5,3,8,1,0,0,0,0,0,3,11,0
2008,6870,1959,S3,Cerai,68805000.0,0,1,17-09-2013,73,182000,2000,49000,17000,13000,20000,1,3,1,7,2,0,0,0,0,0,0,3,11,0
2009,832,1966,S3,Bertunangan,65814000.0,0,1,02-03-2014,90,561000,14000,113000,10000,14000,35000,3,8,2,10,5,0,0,0,0,0,0,3,11,0
2010,2002,1958,S1,Cerai,71964000.0,0,0,20-05-2013,81,587000,51000,932000,180000,34000,86000,1,5,6,5,3,0,0,0,0,0,0,3,11,0
2011,3657,1986,S1,Lajang,39146000.0,1,0,14-02-2013,1,94000,1000,33000,13000,12000,12000,3,4,0,4,8,0,0,0,0,0,0,3,11,0
2012,500,1977,S1,Bertunangan,96876000.0,0,0,06-08-2013,79,908000,43000,735000,40000,194000,21000,1,7,7,9,2,0,1,1,1,0,0,3,11,1
2013,1951,1981,SMA,Menikah,34445000.0,0,0,27-01-2013,92,228000,122000,122000,208000,129000,30000,6,11,2,8,9,0,0,0,0,0,0,3,11,0
2014,3262,1958,S1,Lajang,68281000.0,0,0,07-08-2012,31,995000,112000,417000,42000,48000,41000,1,2,9,13,5,0,0,0,0,0,0,3,11,1
2015,4102,1975,D3,Menikah,37284000.0,1,1,29-03-2013,46,11000,1000,2000,2000,1000,6000,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2016,7042,1983,S1,Menikah,36790000.0,0,0,01-03-2013,14,3000,3000,14000,15000,21000,10000,1,2,1,2,9,0,0,0,0,0,0,3,11,1
2017,10598,1967,S1,Bertunangan,27943000.0,1,1,15-04-2013,89,12000,1000,16000,4000,1000,3000,3,2,0,3,8,0,0,0,0,0,0,3,11,0
2018,255,1951,S1,Cerai,22263000.0,1,1,30-03-2014,31,17000,0,2000,0,0,2000,2,1,0,3,6,0,0,0,0,0,1,3,11,0
2019,2375,1972,S1,Bertunangan,30261000.0,1,2,25-09-2012,75,8000,0,5000,0,3000,6000,1,0,0,3,8,0,0,0,0,0,0,3,11,0
2020,9829,1978,S1,Bertunangan,28587000.0,1,0,12-02-2014,42,22000,4000,17000,12000,10000,13000,3,2,0,4,6,0,0,0,0,0,0,3,11,0
2021,6214,1982,S2,Menikah,43815000.0,1,0,05-04-2013,53,14000,10000,29000,4000,7000,15000,1,2,0,3,6,0,0,0,0,0,0,3,11,0
2022,4954,1956,S1,Menikah,48195000.0,1,1,21-01-2014,53,106000,27000,68000,52000,7000,5000,6,4,2,5,6,0,0,0,0,0,0,3,11,0
2023,7861,1952,S2,Menikah,77027000.0,0,1,05-02-2014,23,820000,57000,242000,45000,0,11000,2,8,3,6,4,0,0,0,0,0,0,3,11,0
2024,4837,1965,S3,Menikah,71322000.0,0,1,16-02-2013,57,753000,43000,226000,69000,10000,204000,2,8,5,13,4,0,0,0,0,0,0,3,11,0
2025,9423,1979,S2,Menikah,32765000.0,1,0,23-02-2014,49,13000,3000,17000,7000,3000,3000,2,2,0,4,5,0,0,0,0,0,0,3,11,0
